Title,Year,Km,Power,Fuel Type,Price,Link
Audi A4,2006,245000,136,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-ID7HogGO.html
Volkswagen Touran 1.9 TDI DSG Highline,2005,299500,105,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-1-9-tdi-dsg-highline-ID7Hs6hI.html
Hyundai I30 1.6 CRDi Comfort+,2011,213500,110,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-1-6-crdi-comfort-ID7Hq8jd.html
Volvo S40,2008,205131,109,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/volvo-s40-ID7HoC9q.html
Peugeot 5008 1.6 HDI Confort Pack,2011,225000,112,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-5008-1-6-hdi-confort-pack-ID7HmbBA.html
Renault Laguna,2008,190000,150,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/renault-laguna-ID7H8uVZ.html
Ford Focus 1.6 TDCi DPF Trend,2011,285000,95,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-6-tdci-dpf-trend-ID7HrVBz.html
Ford C-Max,2007,251000,115,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/ford-c-max-ID7Hmuy2.html
Ford C-Max 1.6 TDCi DPF Style,2009,185000,109,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/ford-c-max-1-6-tdci-dpf-style-ID7HjTPt.html
BMW Seria 1 120i,2007,216000,150,Benzina,3 550EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-120i-ID7HsbKU.html
Ford Fiesta 1.4 TDCi Ghia,2012,111692,68,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-4-tdci-ghia-ID7HnC9w.html
Ford Fiesta 1.4 TDCi Trend,2012,152000,68,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-4-tdci-trend-ID7HrK4b.html
Audi A4 2.0 TDI,2007,325000,140,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-2-0-tdi-ID7HsfOi.html
Ford Focus,2012,306000,95,Diesel,3 550EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-ID7HrA4I.html
Mazda 5,2008,210000,143,Diesel,3 570EUR,https://www.autovit.ro/autoturisme/anunt/mazda-5-ID7HqYYp.html
Ford Transit,2007,180000,100,Diesel,3 580EUR,https://www.autovit.ro/autoturisme/anunt/ford-transit-ID7HrD96.html
Skoda Fabia Combi 1.4 TDI Style,2010,136000,105,Diesel,3 580EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-combi-1-4-tdi-style-ID7Hr0x3.html
Smart Fortwo cdi cabrio softouch edition 10 dpf,2008,179165,45,Diesel,3 590EUR,https://www.autovit.ro/autoturisme/anunt/smart-fortwo-cdi-cabrio-softouch-edition-10-dpf-ID7HmEjI.html
Citroën C1 1.0 Attraction,2013,172000,68,Benzina,3 590EUR,https://www.autovit.ro/autoturisme/anunt/citron-c1-1-0-attraction-ID7HrUc0.html
Toyota Yaris 1.3 Sol,2008,190000,87,Benzina,3 590EUR,https://www.autovit.ro/autoturisme/anunt/toyota-yaris-1-3-sol-ID7HrCHK.html
Ford S-Max 1.8 TDCi Titanium,2008,261000,125,Diesel,3 590EUR,https://www.autovit.ro/autoturisme/anunt/ford-s-max-1-8-tdci-titanium-ID7Hkxv0.html
Volkswagen Passat Variant 1.8 TSI Trendline,2009,240000,160,Benzina,3 590EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-8-tsi-trendline-ID7HpqNN.html
Renault Clio Grandtour dCi 90 Dynamique,2013,257932,90,Diesel,3 590EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-grandtour-dci-90-dynamique-ID7HmHfd.html
Volkswagen Caddy 1.9 TDI (5-Si.),2007,301000,75,Diesel,3 590EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-caddy-1-9-tdi-5-si-ID7HrxpH.html
Toyota Verso 2.0 D-4D 7-Sitzer Life,2010,215000,124,Diesel,3 590EUR,https://www.autovit.ro/autoturisme/anunt/toyota-verso-2-0-d-4d-7-sitzer-life-ID7Hsbfz.html
Renault Megane 1.5 dCi Eco2 Expression,2010,271000,110,Diesel,3 590EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-1-5-dci-eco2-expression-ID7HrxSv.html
Opel Zafira 1.7 CDTI ecoFLEX Family,2009,240000,110,Diesel,3 590EUR,https://www.autovit.ro/autoturisme/anunt/opel-zafira-1-7-cdti-ecoflex-family-ID7Hsdoi.html
Citroën C4 Picasso,2009,180000,109,Diesel,3 599EUR,https://www.autovit.ro/autoturisme/anunt/citron-c4-picasso-ID7HkHGg.html
Hyundai I30 CW 1.6 CRDI GL VM Comfort,2010,239000,90,Diesel,3 599EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-cw-1-6-crdi-gl-vm-comfort-ID7Hosh9.html
Volkswagen Passat 2.0TDI Highline DPF,2005,239000,140,Diesel,3 599EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-2-0tdi-highline-dpf-ID7HrB9X.html
Skoda Octavia 1.6 Team Edition,2007,253000,102,Benzina,3 599EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-team-edition-ID7Hppv5.html
Kia Ceed 1.6 CRDi 90 Vision,2008,208000,90,Diesel,3 599EUR,https://www.autovit.ro/autoturisme/anunt/kia-ceed-1-6-crdi-90-vision-ID7HjqyV.html
Opel Zafira 1.8 Family,2009,180000,140,Benzina,3 599EUR,https://www.autovit.ro/autoturisme/anunt/opel-zafira-1-8-family-ID7HqBSE.html
Fiat Punto 1.2 Easy,2011,196000,69,Benzina,3 599EUR,https://www.autovit.ro/autoturisme/anunt/fiat-punto-1-2-easy-ID7HplMz.html
Audi A5 Cabrio 2.7 TDI Multitronic,2009,245000,190,Diesel,3 599EUR,https://www.autovit.ro/autoturisme/anunt/audi-a5-cabrio-2-7-tdi-multitronic-ID7HrAXb.html
Volkswagen Passat Variant 1.9 TDI Comfortline,2008,309050,105,Diesel,3 599EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-9-tdi-comfortline-ID7HnHmV.html
Opel Zafira 1.8 Easytronic Cosmo,2008,245000,140,Benzina,3 599EUR,https://www.autovit.ro/autoturisme/anunt/opel-zafira-1-8-easytronic-cosmo-ID7HsbUU.html
Fiat Punto Evo 1.4 8V Dynamic,2011,200000,77,Benzina,3 599EUR,https://www.autovit.ro/autoturisme/anunt/fiat-punto-evo-1-4-8v-dynamic-ID7HoBnG.html
Mercedes-Benz R 320 CDI L 4Matic 7G-TRONIC DPF Travel Edition,2006,216000,224,Diesel,3 599EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-r-320-cdi-l-4matic-7g-tronic-dpf-travel-edition-ID7HoIJ5.html
Renault Clio III 1.5 dCi Yahoo,2012,173000,75,Diesel,3 599EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-iii-1-5-dci-yahoo-ID7HrxwH.html
Volkswagen Passat Variant 1.8 TSI Comfortline,2009,340000,160,Benzina,3 599EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-8-tsi-comfortline-ID7Hr5cq.html
Ford Fiesta 1.25 Trend,2008,122600,82,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-25-trend-ID7HpTRO.html
Renault Megane 1.9 dCi FAP Dynamique,2009,244000,130,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-1-9-dci-fap-dynamique-ID7HrxkZ.html
Skoda Octavia 1.4 MPI,2012,290000,80,Benzina+GPL,3 600EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-4-mpi-ID7HnOiJ.html
Hyundai Tucson,2005,280736,113,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-tucson-ID7Hry8y.html
Opel Astra 1.7 CDTI DPF ecoFLEX Sports TourerStart/Stop 105g Active,2012,290000,110,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-7-cdti-dpf-ecoflex-sports-tourerstart-stop-105g-active-ID7HrACp.html
Audi A4 1.6 Avant,2006,262000,102,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-1-6-avant-ID7HrBYR.html
Volvo S40 DPF D2 Business Edition,2007,254000,115,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/volvo-s40-dpf-d2-business-edition-ID7HlD8a.html
Audi A4 1.9 TDI Avant,2006,276241,115,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-1-9-tdi-avant-ID7HrMAi.html
Citroën C5,2009,272000,109,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/citron-c5-ID7HrD0b.html
Hyundai Tucson 2.0 DOHC 2WD,2010,123000,141,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-tucson-2-0-dohc-2wd-ID7HrToM.html
Seat Ibiza 1.6 16V Sport Edition,2010,162000,105,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/seat-ibiza-1-6-16v-sport-edition-ID7Hs2jR.html
Renault Clio 1.2 16V 75 Experience,2013,136900,73,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-1-2-16v-75-experience-ID7HrUIP.html
Ford Galaxy 2.0 TDCi DPF Aut. Ghia,2007,308595,130,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/ford-galaxy-2-0-tdci-dpf-aut-ghia-ID7Hq9HW.html
Volkswagen Passat Variant 1.6 TDI BlueMotion Technology Comfortline,2010,239846,105,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-6-tdi-bluemotion-technology-comfortline-ID7HqZWk.html
Dacia Logan Van,2012,210000,75,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-van-ID7HqI1r.html
Renault Espace 2.0 dCi Privilege,2007,170000,170,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/renault-espace-2-0-dci-privilege-ID7Hq4iW.html
Peugeot 207 CC FAP 110 (Blue Lion) Premium,2010,116000,109,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-207-cc-fap-110-blue-lion-premium-ID7HnpMG.html
Dacia Logan 1.2 75CP Acces,2015,77000,75,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-1-2-75cp-acces-ID7HrUst.html
Ford Focus 1.6 16V Titanium,2009,188500,100,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-6-16v-titanium-ID7Hr5Rn.html
Seat Leon 1.9TDI Reference,2006,120000,105,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-1-9tdi-reference-ID7HqOTf.html
BMW Seria 3 318i,2005,106144,129,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-318i-ID7Hl0xq.html
Seat Leon 2.0 TDI FR,2007,287000,170,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-2-0-tdi-fr-ID7Hnzc9.html
BMW Seria 3 320d,2008,241000,177,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-ID7HrVx4.html
Kia Ceed Cee'd 1.4 GSL LX,2008,154000,109,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/kia-ceed-ceed-1-4-gsl-lx-ID7Hs54E.html
Mazda CX-7,2008,215000,260,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/mazda-cx-7-ID7Hs52E.html
Volkswagen Golf 1.9 TDI Comfortline,2008,294000,105,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-9-tdi-comfortline-ID7Hs978.html
Kia Ceed Cee'd 1.4 GSL Best,2009,152000,90,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/kia-ceed-ceed-1-4-gsl-best-ID7HrBy9.html
Peugeot 207,2009,130000,70,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-207-ID7Hntiy.html
Smart Fortwo coupe 1.0 passion,2008,146700,71,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/smart-fortwo-coupe-1-0-passion-ID7Hs57N.html
Skoda Fabia 1.2 Classic,2011,168936,60,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-2-classic-ID7HppEQ.html
Volkswagen Passat Variant 2.0 TDI Comfortline DPF,2009,330000,140,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-comfortline-dpf-ID7HoAQx.html
Opel Astra Classic III 1.6,2011,189000,115,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-classic-iii-1-6-ID7Hscra.html
Ford Fiesta 1.4 TDCi Ghia,2010,205538,68,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-4-tdci-ghia-ID7HouaM.html
Skoda Octavia 1.6 TDI Ambiente,2011,317700,105,Diesel,3 600EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-tdi-ambiente-ID7Hs510.html
Subaru Forester 2.0 Turbo,2007,184500,177,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/subaru-forester-2-0-turbo-ID7Hr0WN.html
Volkswagen Golf,2008,186000,80,Benzina,3 600EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ID7HrVIP.html
Volkswagen Passat,2009,241000,105,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ID7HoASd.html
Volkswagen Polo 1.2 TSI Blue Motion Technology beats,2010,84092,110,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-polo-1-2-tsi-blue-motion-technology-beats-ID7HrBFW.html
Renault Kangoo 1.5 dCI Confort Expression,2010,377000,65,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/renault-kangoo-1-5-dci-confort-expression-ID7HrE5Z.html
Ford C-Max 1.6 TDCi DPF Titanium,2013,269000,115,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/ford-c-max-1-6-tdci-dpf-titanium-ID7Hqz7q.html
Volkswagen Sharan 1.9 TDI Highline,2006,252000,115,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-sharan-1-9-tdi-highline-ID7HrL6I.html
Opel Insignia 2.0 CDTI Edition,2009,400000,160,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-cdti-edition-ID7HrUEm.html
Ford Fiesta 1.5 TDCi DPF Trend,2013,248000,75,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-5-tdci-dpf-trend-ID7HprIW.html
Volkswagen Golf 1.6 Trendline,2008,229336,102,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-trendline-ID7HoFkx.html
Volkswagen Passat Variant 2.0 TDI Comfortline DPF,2009,238000,140,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-comfortline-dpf-ID7HrLwp.html
Ford Galaxy 2.0 TDCi Ghia,2008,250000,140,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/ford-galaxy-2-0-tdci-ghia-ID7Hs19Z.html
Skoda Octavia 1.4 Classic,2010,196000,80,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-4-classic-ID7HqGJ7.html
Dacia Logan Van,2010,125000,75,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-van-ID7HrUqF.html
Volkswagen Jetta,2006,220000,105,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-jetta-ID7HrN0m.html
Skoda Fabia 1.4 TDI Classic,2009,157000,70,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-4-tdi-classic-ID7Hs1OZ.html
Mitsubishi Lancer 1.5 Invite,2008,155630,109,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/mitsubishi-lancer-1-5-invite-ID7HrDaF.html
Skoda Octavia 1.6 Automatik Elegance,2007,186560,102,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-automatik-elegance-ID7Hs54u.html
Ford Focus,2012,220000,90,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-ID7HrBtS.html
Seat Ibiza 1.2 TDI CR Ecomotive Reference,2012,236150,75,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/seat-ibiza-1-2-tdi-cr-ecomotive-reference-ID7Hs5h3.html
Dacia Sandero SCe 75 Acces,2018,67000,73,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-sce-75-acces-ID7Hs9XP.html
Volkswagen Golf Variant 1.9 TDI Comfortline,2010,360000,105,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-variant-1-9-tdi-comfortline-ID7Hs9vm.html
Skoda Fabia 1.6 TDI Active,2012,181000,75,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-6-tdi-active-ID7HmZhO.html
Renault Laguna,2012,220000,110,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/renault-laguna-ID7HqTT7.html
Dacia Logan MCV K90 1.6 16v Laureate,2010,233000,105,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-mcv-k90-1-6-16v-laureate-ID7HnT0D.html
Volkswagen Touran 2.0TDI Highline,2004,260000,140,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-2-0tdi-highline-ID7HqFDZ.html
Dacia Logan 1.6 MPI Laureate,2011,221000,90,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-1-6-mpi-laureate-ID7HqBUw.html
Skoda Octavia Combi 1.9TDI Elegance Aut,2007,227000,105,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-combi-1-9tdi-elegance-aut-ID7HewPl.html
Renault Clio Estate 1.5 dCi Authentique,2013,264000,90,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-estate-1-5-dci-authentique-ID7HmRhI.html
Skoda Fabia 1.2 TDI DPF Combi GreenLine,2012,158146,75,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-2-tdi-dpf-combi-greenline-ID7HqOKL.html
Audi A4 1.9 TDI Avant,2006,227000,115,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-1-9-tdi-avant-ID7HmBHS.html
Skoda Fabia 1.4 Elegance,2008,196000,86,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-4-elegance-ID7HrTnK.html
Kia Picanto 1.2 Dream-Team Edition,2012,178000,85,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/kia-picanto-1-2-dream-team-edition-ID7Hs1by.html
Volkswagen Touran 2.0 TDI DPF BlueMotion Technology DSG Cup,2007,275100,140,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-2-0-tdi-dpf-bluemotion-technology-dsg-cup-ID7HrCMH.html
Mini Cooper One,2010,174000,75,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/mini-cooper-one-ID7HpnOz.html
Ford Fiesta,2010,210000,75,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ID7HrVrj.html
Ford Mondeo Turnier 2.0 TDCi Ambiente,2010,313000,116,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-turnier-2-0-tdci-ambiente-ID7Hs7SY.html
Ford Mondeo 1.6 TDCi Start-Stopp Trend,2011,365000,115,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-1-6-tdci-start-stopp-trend-ID7HkAHd.html
Dacia Sandero 1.5 DCI Smile!,2011,151350,75,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-1-5-dci-smile-ID7Hs8IJ.html
Citroën Jumper,2010,159639,120,Diesel,3 650EUR,https://www.autovit.ro/autoturisme/anunt/citron-jumper-ID7HrA3f.html
Skoda Octavia 1.4 TSI Ambition,2009,186000,122,Benzina,3 650EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-4-tsi-ambition-ID7Hsg3M.html
Volkswagen Passat,2007,234100,170,Diesel,3 680EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ID7Hr0mu.html
Subaru Impreza 2.0D Sport,2012,217000,150,Diesel,3 680EUR,https://www.autovit.ro/autoturisme/anunt/subaru-impreza-2-0d-sport-ID7Hr69T.html
Audi A4 Avant 1.9 TDI,2006,281000,116,Diesel,3 680EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-avant-1-9-tdi-ID7Hr67J.html
Hyundai I30 1.6 CRDI Classic,2010,230000,90,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-1-6-crdi-classic-ID7Hr6Q0.html
Opel Insignia,2009,230000,163,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-ID7HpcNo.html
Opel Astra 1.7 CDTI DPF Sports Tourer,2011,221379,125,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-7-cdti-dpf-sports-tourer-ID7HlOW5.html
Opel Astra 1.4 Turbo Active,2011,186000,140,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-4-turbo-active-ID7HrLPp.html
Hyundai I30 i30cw 2.0 CRDi Sport,2009,246000,140,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-i30cw-2-0-crdi-sport-ID7Hqzv8.html
Ford Fiesta 1.6 TDCI Titanium,2008,220000,90,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-6-tdci-titanium-ID7HqFbk.html
Volkswagen Golf 1.4 Tour,2007,190000,80,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-4-tour-ID7Hr0qJ.html
Opel Insignia 2.0 CDTI Sport,2009,370000,160,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-cdti-sport-ID7HrUy2.html
Opel Corsa 1.2i Easytronic Cosmo,2007,198127,80,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-2i-easytronic-cosmo-ID7Hs1b4.html
Skoda Octavia,2008,301000,140,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ID7HrzLK.html
Ford Fiesta,2011,195000,96,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ID7HrAAo.html
Toyota Yaris 1.0 VVT-i Cool,2011,139000,69,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/toyota-yaris-1-0-vvt-i-cool-ID7Hqp59.html
Mazda 3 1.6 Sport Exclusive,2008,180000,105,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/mazda-3-1-6-sport-exclusive-ID7Hpk25.html
Skoda Octavia 1.9 TDI Classic,2006,231000,105,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-9-tdi-classic-ID7HnxuN.html
Volkswagen Golf 1.4 Comfortline,2009,153000,80,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-4-comfortline-ID7Hpm4X.html
Volkswagen Passat Variant 1.9 TDI Comfortline,2007,228000,105,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-9-tdi-comfortline-ID7HrCK4.html
Mazda 3,2008,273901,109,Diesel,3 690EUR,https://www.autovit.ro/autoturisme/anunt/mazda-3-ID7HrSFj.html
Toyota Yaris 1.0,2010,159500,69,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/toyota-yaris-1-0-ID7HqOdY.html
Skoda Octavia 1.6 FSI Ambiente,2006,180000,116,Benzina,3 690EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-fsi-ambiente-ID7HqDRf.html
Hyundai Tucson 2.0 2WD Champion,2007,179000,141,Benzina,3 695EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-tucson-2-0-2wd-champion-ID7HrIY6.html
Volkswagen Passat,2006,184000,150,Benzina,3 695EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ID7Hr4gI.html
Ford Fiesta 1.25i Trend,2010,145000,75,Benzina,3 695EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-25i-trend-ID7Hsdml.html
Mazda 5 2.0 CD DPF Active Plus,2006,169000,143,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/mazda-5-2-0-cd-dpf-active-plus-ID7H4FCx.html
Land Rover Range Rover Vogue,2004,299580,177,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/land-rover-range-rover-vogue-ID7HqPOs.html
BMW Seria 1 118d,2008,214000,143,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-118d-ID7Hq4mD.html
Opel Astra 1.4 Caravan,2008,221200,90,Benzina,3 699EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-4-caravan-ID7Hs47M.html
Mazda 6 CD163 GTA,2011,151856,163,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/mazda-6-cd163-gta-ID7Hqqga.html
Opel Astra 1.4 Caravan Edition,2009,203300,90,Benzina,3 699EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-4-caravan-edition-ID7HkUrQ.html
Opel Meriva 1.3 CDTI Edition,2010,216000,75,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/opel-meriva-1-3-cdti-edition-ID7Hs4LZ.html
BMW Seria 3 318i,2007,280000,129,Benzina+GPL,3 699EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-318i-ID7HrL7U.html
Opel Zafira,2009,259275,125,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/opel-zafira-ID7HqSR6.html
Seat Leon 1.4 Reference,2008,198000,85,Benzina,3 699EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-1-4-reference-ID7HqSse.html
Renault Scenic ENERGY dCi 110 Business,2011,245000,110,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/renault-scenic-energy-dci-110-business-ID7HqwtD.html
Seat Ibiza 1.4 16V Best of,2011,215651,85,Benzina,3 699EUR,https://www.autovit.ro/autoturisme/anunt/seat-ibiza-1-4-16v-best-of-ID7HhOQX.html
Skoda Octavia Combi 1.9 TDI 4x4,2009,229384,105,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-combi-1-9-tdi-4x4-ID7HpmHv.html
Volkswagen Golf 1.6 Goal,2006,180000,102,Benzina,3 699EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-goal-ID7HqUxP.html
"Skoda Superb 1,9TDI Comfort",2006,324000,130,Diesel,3 699EUR,https://www.autovit.ro/autoturisme/anunt/skoda-superb-1-9tdi-comfort-ID7HrHFs.html
